playerId,playerName,club,position,gamesPlayed,goals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,dribbledPast,clearances,totalPasses,bigChancesCreated,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,saves,savedShotsFromInsideTheBox,punches,crossesNotClaimed,savedShotsFromOutsideTheBox,runsOut,successfulRunsOut,goalsConcededInsideTheBox,penaltyFaced,penaltySave,goalsConcededOutsideTheBox,highClaims,yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating
553652,Diogo Mateus,Operário-PR,D,12,0,2,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,100.0,2,0,0,1,9,0,1,7,0,0,0,5,13,351,1,72,13,0,80.91,67,168,36.84,0,0,0,0,0,0,0,8,0,0,1,0,2,2,716,114,0,20.0,5,17,19,14,9,45.95,40.43,3,6.7
1119305,Leonardo Ataíde,Cuiabá,D,12,0,1,0.0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1,0,0,0,11,0,0,4,0,0,0,2,17,144,0,23,5,0,76.39,34,49,20.0,0,0,0,0,0,0,0,8,0,0,2,0,0,13,559,71,0,61.9,2,13,26,5,6,52.0,56.52,3,6.49
551810,Bruno Alves,Cuiabá,D,11,1,3,33.33,0,0,0,0,2,0,0,0,0.0,1,0,0,1,1,0.0,33.33,1,1,0,0,10,0,2,7,0,0,0,5,67,353,1,32,27,1,86.4,48,102,0.0,0,0,0,0,0,0,0,9,0,0,1,0,3,25,847,54,0,65.79,5,16,41,11,9,44.44,55.41,2,6.98
599700,Ricardo Silva,América Mineiro,D,11,0,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,50.0,0,0,0,0,10,0,2,7,0,0,1,2,57,582,0,30,41,0,85.05,87,151,0.0,0,0,0,0,0,0,0,12,0,0,2,0,2,31,939,97,0,58.49,3,14,45,7,11,66.67,60.81,0,6.92
931759,Camutanga,Remo,D,11,0,3,0.0,0,0,0,1,0,0,0,0,0.0,0,3,0,0,0,0.0,0.0,0,0,0,0,12,0,0,9,0,0,0,3,49,331,0,24,21,0,90.03,33,133,100.0,0,0,0,0,0,0,0,11,0,0,0,0,4,16,693,39,0,48.48,5,16,32,8,7,57.14,52.46,0,6.9
1105945,Léo Alaba,Criciúma,D,11,0,3,0.0,0,0,0,0,0,0,0,0,0.0,5,2,0,0,0,0.0,55.56,1,0,0,0,9,0,1,11,0,0,0,0,12,213,2,34,6,1,75.12,53,92,20.69,0,0,0,0,0,0,0,3,0,0,1,0,1,15,545,118,0,71.43,8,20,35,8,6,55.56,61.4,5,6.83
857733,Yuri,Athletic Club,D,11,0,8,0.0,0,0,1,0,2,0,0,0,0.0,6,5,0,0,0,0.0,60.0,1,0,0,0,10,0,0,6,0,0,0,4,19,306,2,79,11,3,86.6,41,153,17.5,0,0,0,0,0,0,0,9,0,0,4,0,2,3,720,120,0,30.0,15,31,34,20,10,41.33,40.0,16,6.8
1022676,Carlão,Botafogo-SP,D,11,0,7,0.0,0,0,0,0,3,0,0,0,0.0,0,2,0,0,0,0.0,0.0,2,0,0,0,14,0,4,10,1,2,0,6,44,465,0,20,26,0,87.96,56,129,0.0,0,0,0,0,0,0,0,8,0,0,2,0,3,20,760,65,0,60.61,4,18,38,14,8,47.37,53.52,1,6.79
966531,Joaquín Novillo,Paysandu SC,D,11,0,5,0.0,0,0,0,0,1,0,0,0,0.0,0,3,0,0,0,0.0,0.0,1,0,0,0,6,0,3,4,0,0,0,2,56,249,0,21,21,0,82.73,43,55,0.0,0,0,0,0,0,0,0,5,0,0,3,0,0,22,821,49,1,57.89,1,7,29,11,10,35.0,50.0,0,6.75
882662,Conrado Buchanelli Holz,Atlético Goianiense,D,11,0,4,0.0,0,0,1,0,2,0,0,0,0.0,2,2,0,0,0,0.0,22.22,0,0,0,0,3,0,1,0,0,0,0,5,20,246,1,51,9,0,78.05,54,119,25.0,0,0,0,0,0,0,0,7,0,0,1,0,3,4,627,111,0,23.53,7,12,16,12,8,28.57,27.12,6,6.55
329107,César Martins,Novorizontino,D,10,1,2,50.0,0,0,3,0,1,0,0,0,0.0,5,1,0,1,1,0.0,100.0,0,0,0,0,11,0,5,9,1,1,0,0,85,564,1,38,50,1,86.88,74,160,100.0,0,0,0,0,0,0,0,6,0,0,0,0,2,17,845,81,0,65.38,1,17,34,4,10,80.95,72.34,0,7.28
243621,Jackson,Amazonas FC,D,10,2,9,22.22,2,2,0,0,5,0,0,0,0.0,0,4,0,2,0,0.0,0.0,0,1,0,1,3,0,2,7,0,0,0,4,73,358,0,19,33,0,80.17,71,91,100.0,0,0,0,0,0,0,0,10,0,0,2,0,2,38,842,80,0,76.0,7,10,48,10,9,40.0,64.0,1,7.11
987088,Allan,Operário-PR,D,10,0,6,0.0,0,0,0,3,1,0,0,0,0.0,4,3,0,0,0,0.0,66.67,2,0,0,1,16,0,3,11,0,0,0,1,61,446,0,17,21,1,84.3,70,91,100.0,0,0,0,0,0,0,0,10,0,0,2,0,0,34,900,82,0,61.82,12,32,66,3,10,82.05,70.21,2,7.09
1130040,Lucas Belezi,Athletico,D,10,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0,0,0,0,18,0,1,12,0,0,0,2,37,377,1,45,29,0,79.05,79,149,50.0,0,0,0,0,0,0,0,9,0,0,0,0,0,28,711,89,0,80.0,3,21,49,11,8,63.64,72.06,0,6.97
1117180,Thomas Luciano,Amazonas FC,D,10,0,2,0.0,0,0,0,1,0,0,0,0,0.0,4,1,0,0,0,0.0,33.33,1,0,0,0,14,1,0,5,0,0,0,2,40,176,3,41,6,1,77.84,39,76,25.0,0,0,0,0,0,0,0,8,0,0,2,0,1,15,676,100,0,71.43,9,27,42,5,10,56.25,60.87,6,6.89
866399,Maycon,Ferroviária,D,10,0,3,0.0,0,0,1,0,1,0,0,0,0.0,3,1,0,0,0,0.0,100.0,1,0,0,0,15,0,1,12,2,0,0,4,58,499,0,11,23,0,89.58,52,67,0.0,0,0,0,0,0,0,0,11,0,0,2,0,1,19,832,61,0,65.52,2,20,39,5,9,66.67,66.1,1,6.84
243469,Wellington Silva,Volta Redonda,D,10,0,1,0.0,0,0,4,0,0,0,0,0,0.0,4,0,0,0,0,0.0,66.67,1,0,0,1,10,0,0,9,0,0,0,3,12,181,0,38,10,0,89.5,19,98,47.37,0,0,0,0,0,0,0,6,0,0,1,0,2,7,440,46,0,53.85,9,23,30,5,6,67.65,63.83,1,6.82
993066,Edílson Júnior,Paysandu SC,D,10,0,5,0.0,0,0,2,0,1,0,0,0,0.0,5,1,0,0,0,0.0,62.5,3,0,0,1,14,0,1,3,0,0,0,5,14,216,0,50,11,0,83.33,36,102,29.41,0,0,0,0,0,0,0,5,0,0,2,0,0,7,516,95,0,43.75,10,29,36,5,4,55.77,52.94,10,6.79
804360,Wellington,Amazonas FC,D,10,0,2,0.0,0,0,0,0,1,0,0,0,0.0,3,0,0,0,0,0.0,100.0,1,0,0,0,12,1,0,7,3,1,0,2,36,284,0,32,15,0,80.99,54,89,0.0,0,0,0,0,0,0,0,8,0,0,1,0,2,12,570,64,0,50.0,2,17,29,10,4,56.67,53.7,2,6.74
243379,Rafael Donato,Novorizontino,D,9,0,10,0.0,0,0,1,2,2,0,0,0,0.0,0,5,0,0,0,0.0,0.0,3,0,0,1,15,0,2,6,0,0,0,2,54,375,2,31,23,0,84.27,59,107,0.0,0,0,0,0,0,0,0,6,0,0,2,0,3,35,674,65,0,87.5,4,19,54,9,8,65.52,78.26,0,7.26
926868,Miranda,Operário-PR,D,9,0,7,0.0,0,0,1,0,2,0,0,0,0.0,2,5,0,0,0,0.0,66.67,0,0,0,0,16,0,5,10,0,0,0,2,46,472,0,43,34,0,87.71,58,125,0.0,0,0,0,0,0,0,0,7,0,0,0,0,3,14,810,72,0,51.85,3,21,35,10,9,56.76,54.69,3,7.17
1634992,Marcelo Ajul,Athletic Club,D,9,0,2,0.0,0,0,1,1,0,0,0,0,0.0,3,2,0,0,0,0.0,100.0,0,0,0,0,20,1,2,9,1,0,0,2,41,411,1,27,14,1,85.89,58,105,0.0,0,0,0,0,0,0,0,7,0,0,0,0,2,15,672,63,0,68.18,5,28,43,5,8,80.0,75.44,0,7.07
945578,Lucas Ribeiro,Goiás,D,9,0,3,0.0,0,0,0,0,1,0,0,0,0.0,0,2,0,0,0,0.0,0.0,0,0,0,0,10,0,5,7,0,0,0,1,23,322,0,22,33,0,87.89,39,85,0.0,0,0,0,0,0,0,0,3,0,0,1,0,3,13,690,43,0,52.0,1,11,24,17,9,37.93,44.44,1,6.92
886239,Cristiano,Operário-PR,D,9,0,5,0.0,0,0,1,0,0,0,0,0,0.0,7,3,0,0,0,0.0,53.85,2,0,0,0,10,0,2,9,0,0,0,3,14,247,2,36,12,0,78.95,52,93,34.62,0,0,0,0,0,0,0,6,0,0,0,0,1,8,643,127,0,72.73,7,24,32,6,8,54.55,58.18,5,6.91
1845365,Guilherme Aquino,Coritiba,D,9,0,8,0.0,0,0,0,1,0,0,0,0,0.0,1,3,0,0,0,0.0,100.0,5,0,0,0,5,0,3,8,0,1,0,1,45,426,0,24,33,0,89.67,44,120,0.0,0,0,0,0,0,0,0,9,0,0,1,0,2,24,756,51,0,57.14,2,8,32,8,9,50.0,55.17,0,6.91
351502,Thales,Operário-PR,D,9,0,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,25.0,0,0,0,0,11,0,1,14,0,0,0,4,23,287,1,41,15,1,80.49,56,123,38.89,0,0,0,0,0,0,0,7,0,0,0,0,1,10,590,114,0,52.63,2,14,24,3,7,53.85,53.33,2,6.84
1645838,Guilherme Mariano,Cuiabá,D,9,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,9,0,2,7,0,0,0,4,33,235,0,11,13,0,86.38,32,55,0.0,0,0,0,0,0,0,0,5,0,0,1,0,1,13,456,41,0,61.9,1,10,23,9,4,40.0,50.0,2,6.8
552176,Walisson Maia,Vila Nova FC,D,9,0,2,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,100.0,1,0,0,0,10,0,1,2,0,1,0,3,43,231,1,11,9,1,76.62,54,46,0.0,0,0,0,0,0,0,0,5,0,0,1,0,3,19,581,56,0,73.08,0,11,30,11,5,50.0,62.5,0,6.77
1105232,Everton,Chapecoense,D,9,0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,16.67,0,0,0,0,2,0,0,1,0,1,0,0,8,38,1,7,0,0,71.05,11,18,22.22,0,0,0,0,0,0,0,4,0,0,0,0,2,1,191,34,0,12.5,2,5,6,2,1,41.67,30.0,0,6.43
975207,Cléber,Avaí,F,19,5,39,12.82,0,1,7,4,11,1,0,1,100.0,11,21,1,4,3,0.0,44.0,7,0,1,1,22,0,0,5,0,0,0,3,14,287,6,76,6,3,62.37,108,120,8.33,0,0,0,0,0,0,0,14,0,0,4,0,1,80,1453,195,0,46.78,23,55,135,40,18,45.83,46.39,12,7.15
344077,Diego Gonçalves,Criciúma,F,19,5,34,14.71,1,0,9,3,15,1,0,0,0.0,18,11,0,4,5,0.0,45.0,8,0,1,1,18,0,3,10,0,0,0,16,11,483,3,142,27,2,75.57,118,254,20.0,0,0,0,0,0,0,0,15,0,0,2,0,3,31,1512,254,0,45.59,40,74,105,29,18,44.31,44.68,31,7.05
981595,Gustavo Coutinho,Coritiba,F,19,3,30,10.0,0,1,9,0,10,1,0,0,100.0,1,10,1,3,2,0.0,12.5,10,0,0,2,8,0,1,1,0,0,0,10,8,141,1,32,3,1,73.05,38,60,16.67,0,0,0,0,0,0,0,5,0,0,2,0,0,30,1030,104,0,36.14,18,26,56,18,12,38.81,37.33,7,6.83
1642625,Max,Athletic Club,F,19,2,27,7.41,0,0,6,3,10,0,0,0,0.0,16,7,0,2,2,0.0,42.11,10,0,0,0,15,0,1,7,0,0,0,3,9,249,0,65,3,0,77.11,57,123,27.03,0,0,0,0,0,0,0,12,0,0,4,0,2,10,1241,143,0,47.62,21,52,62,9,16,57.14,55.36,6,6.77
922564,Carlão,Ferroviária,F,18,6,37,16.22,0,2,12,2,11,0,0,0,0.0,7,17,0,5,4,0.0,43.75,9,1,1,1,17,0,2,3,0,0,0,6,14,310,3,69,3,2,70.0,93,112,16.67,0,0,0,0,0,0,0,18,0,0,2,0,3,37,1564,151,1,33.33,46,70,107,28,18,57.85,46.12,9,7.16
794930,Pedro Rocha,Remo,F,18,10,56,17.86,0,1,7,8,21,3,0,1,66.67,21,25,2,9,8,0.0,33.87,10,1,1,0,15,0,3,5,0,0,0,18,17,334,6,112,11,2,72.46,92,195,11.76,0,0,0,0,0,0,0,11,0,0,2,0,2,16,1555,207,0,51.61,29,65,81,13,18,42.48,44.02,16,7.15
125032,Anselmo Ramon,Goiás,F,18,6,30,20.0,0,1,5,5,13,0,0,3,0.0,9,13,0,6,2,0.0,52.94,4,0,0,0,5,0,3,4,0,0,0,5,16,320,1,108,17,0,70.94,93,164,0.0,0,0,0,0,0,0,0,12,0,0,0,0,2,22,1471,158,0,36.67,16,30,52,6,16,47.62,42.28,14,7.03
954327,Rodrigo,Operário-PR,F,18,4,38,10.53,1,0,6,0,11,0,0,1,0.0,12,22,0,2,3,0.0,38.71,5,0,2,2,23,0,1,5,0,0,0,15,12,390,3,111,6,1,78.97,82,186,40.0,0,0,0,0,0,0,0,15,0,0,0,0,5,18,1237,175,0,45.0,12,47,65,23,15,38.84,40.37,18,6.97
954719,Alef Manga,Avaí,F,18,3,30,10.0,0,0,9,6,11,1,0,1,100.0,11,9,1,2,2,0.0,78.57,10,0,1,0,3,0,0,4,0,0,0,3,9,188,2,71,7,1,74.47,48,115,11.11,0,0,0,0,0,0,0,5,0,0,3,0,5,7,741,87,0,33.33,7,21,28,10,7,52.5,45.9,5,6.91
39656,Alan Kardec,Athletico,F,18,5,35,14.29,0,2,4,8,9,1,0,2,0.0,3,19,0,5,1,0.0,42.86,7,0,0,2,5,0,0,2,0,0,0,1,8,174,1,38,5,0,66.67,58,74,50.0,0,0,0,0,0,0,0,10,0,0,0,0,2,47,991,105,0,42.34,21,28,75,13,13,49.12,44.64,14,6.87
790103,Jonathan Cafú,Botafogo-SP,F,18,2,8,25.0,0,0,4,0,2,0,0,0,0.0,5,2,0,2,2,0.0,26.32,4,0,0,0,16,0,0,6,0,0,0,4,2,302,0,78,7,0,80.46,59,162,14.29,0,0,0,0,0,0,0,12,0,0,2,0,3,7,1127,175,0,24.14,21,42,49,20,15,43.75,39.2,18,6.66
874410,Albano,Ferroviária,F,18,0,26,0.0,1,0,2,0,7,0,0,0,0.0,12,9,0,0,0,0.0,48.0,10,0,0,0,9,0,0,7,0,0,0,15,7,453,3,133,13,0,80.13,90,240,20.93,0,0,0,0,0,0,0,14,0,0,2,0,3,3,1162,200,1,30.0,25,46,49,12,16,44.23,42.98,19,6.65
928141,Neto Costa,Athletic Club,F,17,6,21,28.57,0,2,3,5,9,2,0,4,100.0,4,8,2,6,0,0.0,50.0,4,0,0,2,9,0,0,0,0,0,0,5,7,122,1,32,5,0,77.05,28,58,0.0,0,0,0,0,0,0,0,6,0,0,2,0,3,23,738,64,0,34.33,17,29,52,15,8,49.15,41.27,12,6.97
344023,Sandro Lima,Atlético Goianiense,F,17,3,19,15.79,0,0,7,2,8,0,0,1,0.0,5,9,0,2,2,0.0,62.5,2,0,1,1,6,0,0,1,0,0,0,6,19,238,3,72,2,1,74.37,61,117,60.0,0,0,0,0,0,0,0,12,0,0,1,0,2,23,1091,108,0,27.71,18,29,52,23,12,42.65,34.44,11,6.97
866564,Nicolas,Criciúma,F,17,3,25,12.0,0,1,11,4,13,0,0,1,0.0,4,11,0,3,1,0.0,33.33,1,1,0,0,7,0,0,1,0,0,0,4,15,227,0,57,9,1,69.16,70,103,0.0,0,0,0,0,0,0,0,12,0,0,1,0,2,51,1221,140,0,45.95,29,39,90,12,14,53.42,48.91,11,6.91
1016865,Alexandre Jesus,Botafogo-SP,F,17,4,31,12.9,0,2,10,5,16,0,0,0,0.0,10,13,0,4,2,0.0,41.67,2,0,0,0,6,0,2,2,1,0,0,5,16,271,0,57,6,0,65.68,93,111,33.33,0,0,0,0,0,0,0,15,0,0,2,0,0,52,1302,181,0,38.81,20,36,88,14,15,40.91,39.64,20,6.88
937806,Gabriel Poveda,Vila Nova FC,F,17,4,32,12.5,0,1,8,6,15,0,0,0,0.0,5,13,0,4,3,0.0,45.45,4,0,0,2,3,0,1,3,0,1,0,3,14,169,1,47,6,1,70.41,50,74,33.33,0,0,0,0,0,0,0,6,0,0,4,0,1,21,1086,112,0,30.88,19,27,48,17,13,40.3,35.56,17,6.84
1114241,Renan Peixoto,Athletico,F,17,5,23,21.74,0,1,2,2,10,0,0,0,0.0,1,9,0,4,4,0.0,20.0,4,0,1,0,5,0,1,1,0,0,0,5,5,94,0,25,2,0,67.02,31,42,0.0,0,0,0,0,0,0,0,8,0,0,1,0,2,26,563,81,0,39.39,8,14,40,21,5,28.0,34.48,8,6.82
832472,Hygor,Avaí,F,17,2,15,13.33,0,0,8,3,4,0,0,0,0.0,3,8,0,2,1,0.0,30.0,3,0,0,0,3,0,0,2,0,0,0,6,3,79,3,29,2,0,72.15,22,44,0.0,0,0,0,0,0,0,0,7,0,0,1,0,1,14,615,69,0,29.79,24,30,44,11,8,45.45,38.94,14,6.69
146308,Willian Bigode,América Mineiro,F,16,5,38,13.16,5,0,10,9,16,2,1,1,50.0,5,11,1,3,4,20.0,41.67,11,1,2,0,13,0,0,3,0,0,0,5,1,242,1,67,8,1,81.82,44,124,50.0,0,0,0,0,0,0,0,14,0,0,3,0,1,11,1132,98,0,50.0,20,38,49,16,13,46.91,47.57,15,7.08
550248,Pablo Dyego,Novorizontino,F,16,4,31,12.9,0,0,9,0,5,0,0,1,0.0,6,16,0,4,3,0.0,35.29,10,1,0,0,12,0,1,5,0,0,0,6,8,209,0,67,12,0,79.43,43,122,27.78,0,0,0,0,0,0,0,8,0,0,3,0,1,14,926,102,0,46.67,15,33,47,9,8,48.53,47.96,10,7.0
829832,Arthur Caíke,Goiás,F,16,3,19,15.79,2,0,1,3,8,0,0,1,0.0,4,9,0,2,2,0.0,50.0,2,0,1,2,3,0,0,2,0,0,0,2,11,124,2,46,6,1,68.55,39,67,22.22,0,0,0,0,0,0,0,3,0,0,2,0,0,21,625,80,0,41.18,9,16,37,9,4,44.44,42.53,7,6.9
126570,Jorge Benítez,Paysandu SC,F,16,1,31,3.23,0,0,2,2,10,0,0,1,0.0,3,11,0,1,0,0.0,30.0,10,0,0,1,8,0,1,0,0,0,0,4,9,180,0,28,2,0,64.44,64,64,25.0,0,0,0,0,0,0,0,5,0,0,0,0,1,32,810,103,0,42.11,18,25,57,14,10,44.64,43.18,9,6.8
989407,Vinicius Mingotti,Operário-PR,F,16,1,12,8.33,0,0,6,3,8,1,0,0,0.0,3,3,0,1,1,0.0,50.0,1,1,0,2,6,0,0,1,0,0,0,5,4,123,1,30,3,1,75.61,30,53,0.0,0,0,0,0,0,0,0,9,0,0,1,0,0,16,822,64,0,45.71,18,27,43,18,10,46.55,46.24,6,6.74
877402,Federico Martínez,Atlético Goianiense,F,16,0,20,0.0,0,0,4,4,5,0,0,0,0.0,3,11,0,0,0,0.0,27.27,4,0,0,1,13,0,1,2,0,0,0,7,3,136,0,52,2,1,80.88,26,83,6.25,0,0,0,0,0,0,0,8,0,0,0,0,2,18,733,90,0,48.65,20,36,54,15,7,46.75,47.37,14,6.71
994190,Derik Lacerda,Cuiabá,F,15,2,34,5.88,1,0,4,6,20,2,0,1,50.0,20,8,1,2,1,0.0,55.56,6,0,0,0,16,0,5,8,0,0,0,11,15,224,1,66,2,1,75.45,55,117,33.33,0,0,0,0,0,0,0,10,0,0,2,0,1,39,1260,131,0,51.32,25,61,100,17,15,50.83,51.02,17,7.07
795035,Douglas Baggio,CRB,F,15,3,20,15.0,0,0,2,3,9,0,0,1,0.0,9,7,0,2,2,0.0,47.37,4,0,1,0,13,0,0,6,0,0,0,10,6,196,1,65,6,0,76.53,46,114,25.0,0,0,0,0,0,0,0,6,0,0,2,0,3,10,809,102,0,41.67,26,47,57,12,12,51.65,49.57,13,6.95
965796,Marlon,Paysandu SC,F,15,2,10,20.0,0,0,1,2,4,1,0,0,100.0,7,5,1,1,2,0.0,58.33,1,0,1,0,15,0,0,3,0,0,0,11,5,193,3,49,10,0,75.65,47,100,30.0,0,0,0,0,0,0,0,9,0,0,2,0,3,6,915,109,0,28.57,23,44,50,10,12,53.01,48.08,13,6.85
243501,William Pottker,CRB,F,15,0,30,0.0,0,0,7,3,9,0,0,0,0.0,10,14,0,0,0,0.0,45.45,7,0,0,0,4,0,0,1,0,0,0,5,6,255,2,76,16,1,73.33,68,124,22.58,0,0,0,0,0,0,0,8,0,0,3,0,4,10,828,142,0,34.48,8,22,32,10,9,33.85,34.04,16,6.75
789931,Kevin Ramírez,Amazonas FC,F,14,5,32,15.63,1,1,4,6,13,0,0,3,0.0,5,11,0,5,1,0.0,29.41,8,1,0,0,8,0,0,8,0,0,0,3,16,185,1,50,3,1,70.81,54,81,26.67,0,0,0,0,0,0,0,10,0,0,2,0,2,23,1023,127,0,34.33,18,30,53,21,12,38.96,36.81,12,6.95
1018671,Breno Herculano,CRB,F,14,2,30,6.67,0,2,7,2,8,0,0,0,0.0,1,16,0,2,0,0.0,33.33,6,0,0,0,6,0,0,1,0,1,0,3,12,92,0,22,0,0,72.83,25,36,0.0,0,0,0,0,0,0,0,10,0,0,1,0,4,34,816,56,0,46.58,22,29,63,19,11,52.73,49.22,6,6.88
994017,Mikael,CRB,F,14,2,23,8.7,0,1,2,5,7,0,0,1,0.0,6,8,0,1,0,0.0,85.71,8,0,1,1,4,0,0,2,0,0,0,2,3,92,1,22,3,0,68.48,29,42,50.0,0,0,0,0,0,0,0,3,0,0,2,0,2,10,595,56,0,32.26,11,21,31,7,6,55.26,44.93,7,6.71
998494,Jhonata Robert,Criciúma,F,13,4,29,13.79,2,0,2,1,13,0,0,0,0.0,7,7,0,3,4,0.0,43.75,9,0,1,1,14,0,0,4,0,0,0,6,3,217,2,75,9,1,78.34,47,143,26.56,0,0,0,0,0,0,0,6,0,0,1,0,1,7,654,131,0,30.43,13,34,41,8,8,50.75,45.56,11,7.33
242215,Giovanni,CRB,F,13,1,19,5.26,3,0,0,0,2,0,0,0,0.0,6,8,0,1,1,0.0,46.15,9,0,0,0,6,0,0,1,0,0,0,4,0,300,1,83,27,0,82.0,54,162,11.11,0,0,0,0,0,0,0,4,0,0,1,0,2,2,400,98,0,50.0,17,29,31,2,2,61.7,60.78,5,6.87
992025,Neto Pessoa,Chapecoense,F,13,2,14,14.29,0,0,2,3,7,0,0,2,0.0,4,4,0,1,0,0.0,50.0,3,0,1,1,10,0,0,2,0,0,0,5,5,140,0,37,3,1,65.0,49,63,0.0,0,0,0,0,0,0,0,6,0,0,0,0,2,19,828,84,0,38.78,9,23,42,15,11,45.1,42.0,6,6.84
873891,Ronie Carrillo,Botafogo-SP,F,13,1,12,8.33,0,0,1,2,4,0,0,0,0.0,7,6,0,1,1,0.0,63.64,2,0,0,1,7,0,0,1,0,0,0,2,3,166,0,43,5,1,68.67,52,79,20.0,0,0,0,0,0,0,0,10,0,0,2,0,1,22,487,94,0,43.14,8,22,44,11,4,48.89,45.83,7,6.82
166503,Dellatorre,Coritiba,F,13,2,14,14.29,0,0,6,2,5,0,0,0,0.0,2,6,0,2,2,0.0,22.22,3,0,0,0,1,0,0,0,0,0,0,1,6,68,0,21,3,0,79.41,14,35,0.0,0,0,0,0,0,0,0,5,0,0,0,0,1,10,594,56,0,28.57,10,12,22,6,7,37.5,32.84,6,6.7
1462231,Jadson Alves,Cuiabá,F,13,0,10,0.0,0,0,0,2,5,0,0,0,0.0,10,2,0,0,0,0.0,43.48,3,0,0,1,4,0,0,3,0,0,0,2,2,105,0,37,1,1,79.05,22,62,0.0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,329,68,0,22.73,3,17,22,5,1,39.53,33.85,6,6.58
869443,Daniel Amorim,Operário-PR,F,12,5,20,25.0,0,1,4,4,8,1,0,0,100.0,3,10,1,5,3,0.0,33.33,2,1,0,0,3,0,0,1,0,0,0,2,10,129,1,35,4,1,66.67,43,50,0.0,0,0,0,0,0,0,0,4,0,0,1,0,0,43,662,82,0,45.74,7,13,56,9,9,38.24,43.75,5,7.12
868864,Edu,Cuiabá,F,12,1,13,7.69,0,0,10,3,4,1,0,0,100.0,4,6,1,1,1,0.0,44.44,3,0,0,1,5,0,0,0,0,0,0,1,5,106,2,31,4,1,65.09,37,46,0.0,0,0,0,0,0,0,0,7,0,0,0,0,1,11,545,70,0,35.48,9,18,29,4,4,56.25,46.03,6,6.83
39402,Henrique Almeida,Amazonas FC,F,12,0,15,0.0,0,0,2,3,7,0,0,0,0.0,6,4,0,0,0,0.0,50.0,4,0,0,0,6,0,1,0,0,0,0,1,5,129,0,25,5,0,68.22,41,49,0.0,0,0,0,0,0,0,0,8,0,0,2,0,1,4,685,77,0,15.38,20,32,36,15,8,51.61,40.91,9,6.73
1067451,Matheus Régis,Botafogo-SP,F,12,0,11,0.0,0,0,3,1,2,0,0,0,0.0,5,6,0,0,0,0.0,50.0,3,0,0,0,7,0,0,2,0,0,0,1,1,111,0,39,3,0,87.39,14,81,10.0,0,0,0,0,0,0,0,6,0,0,0,0,2,1,375,44,0,11.11,9,21,22,5,4,53.85,45.83,7,6.64
1507546,Ruan Ribeiro,Vila Nova FC,F,12,0,8,0.0,0,0,2,0,2,0,0,0,0.0,1,5,0,0,0,0.0,12.5,1,0,0,1,15,0,0,1,0,0,0,7,7,53,1,13,1,0,64.15,19,25,50.0,0,0,0,0,0,0,0,3,0,0,2,0,2,5,329,46,0,31.25,3,19,24,14,2,34.55,33.8,9,6.62
839635,Felipe Vizeu,Remo,F,12,1,11,9.09,0,0,4,3,5,0,0,0,0.0,2,5,0,1,1,0.0,25.0,1,0,0,0,5,0,1,1,0,0,0,3,4,95,0,21,2,0,71.58,27,39,100.0,0,0,0,0,0,0,0,7,0,0,1,0,2,13,670,57,0,34.21,12,18,31,6,7,42.86,38.75,9,6.55
962027,Marcos Paulo,Operário-PR,F,11,1,6,16.67,0,1,1,2,4,0,0,0,0.0,12,2,0,1,0,0.0,57.14,0,0,0,0,9,0,0,4,0,0,0,4,4,199,0,70,1,0,79.4,41,111,20.0,0,0,0,0,0,0,0,6,0,0,1,0,1,6,563,80,0,60.0,5,26,32,8,6,46.43,48.48,9,6.82
850987,Robson,Novorizontino,F,10,3,24,12.5,1,0,7,4,9,3,0,0,66.67,4,9,2,3,3,0.0,26.67,6,1,0,0,3,0,0,2,0,0,0,3,2,120,1,33,4,1,65.83,41,57,0.0,0,0,0,0,0,0,0,6,0,0,2,0,1,18,670,79,0,36.73,8,15,33,16,9,29.41,33.0,7,6.92
